Regional,Province,District,Sub-District,Derivation,Source,Source Type,Other Source Type,Channel,Period,Locale
ภาคใต้,ชุมพร,สวี,สวี,VCIS Referer มาจาก ศปก. (Incident นี้ถูก Refer มาจาก ศปก อื่น ผ่านระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,หนังสือราชการหรือหนังสือจากหน่วยงาน,18:01 – 00:00,สถานที่ส่วนบุคคล
ภาคใต้,ตรัง,เมืองตรัง,โคกหล่อ,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้ถูกกระทำแจ้งด้วยตนเอง,ไม่ระบุ,โทรศัพท์,06:01 – 12:00,สถานที่สาธารณะ
ภาคใต้,ตรัง,ปะเหลียน,ท่าข้าม,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้ถูกกระทำแจ้งด้วยตนเอง,ไม่ระบุ,โทรศัพท์,06:01 – 12:00,สถานที่ส่วนบุคคล
ภาคใต้,ตรัง,เมืองตรัง,ทับเที่ยง,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้รับทราบเหตุการณ์และนำมาแจ้งต่อ,ไม่ระบุ,โทรศัพท์,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคใต้,ตรัง,ห้วยยอด,บางกุ้ง,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,ระบบ,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคใต้,ตรัง,เมืองตรัง,ทับเที่ยง,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,โรงพยาบาล,ไม่ระบุ,โทรศัพท์,06:01 – 12:00,สถานที่ส่วนบุคคล
ภาคใต้,ตรัง,เมืองตรัง,หนองตรุด,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,โรงพยาบาล,ไม่ระบุ,หนังสือราชการหรือหนังสือจากหน่วยงาน,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคใต้,ตรัง,รัษฎา,ควนเมา,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,สายด่วน 1300,ไม่ระบุ,ข่าว,00:01 – 06:00,สถานที่ส่วนบุคคล
ภาคใต้,นครศรีธรรมราช,หัวไทร,ทรายขาว,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้รับทราบเหตุการณ์และนำมาแจ้งต่อ,ไม่ระบุ,โทรศัพท์,06:01 – 12:00,สถานที่ส่วนบุคคล
ภาคใต้,นครศรีธรรมราช,เมืองนครศรีธรรมราช,โพธิ์เสด็จ,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้ถูกกระทำแจ้งด้วยตนเอง,ไม่ระบุ,โทรศัพท์,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคใต้,นครศรีธรรมราช,พรหมคีรี,นาเรียง,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้ถูกกระทำแจ้งด้วยตนเอง,ไม่ระบุ,โทรศัพท์,18:01 – 00:00,สถานที่ส่วนบุคคล
ภาคใต้,นครศรีธรรมราช,ทุ่งใหญ่,บางรูป,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้รับทราบเหตุการณ์และนำมาแจ้งต่อ,ไม่ระบุ,โทรศัพท์,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคใต้,นครศรีธรรมราช,นบพิตำ,นบพิตำ,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้ถูกกระทำแจ้งด้วยตนเอง,ไม่ระบุ,โทรศัพท์,06:01 – 12:00,สถานที่ส่วนบุคคล
ภาคใต้,นครศรีธรรมราช,ปากพนัง,ป่าระกำ,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้ถูกกระทำแจ้งด้วยตนเอง,ไม่ระบุ,โทรศัพท์,00:01 – 06:00,สถานที่ส่วนบุคคล
ภาคใต้,นครศรีธรรมราช,เฉลิมพระเกียรติ,ดอนตรอ,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้รับทราบเหตุการณ์และนำมาแจ้งต่อ,ไม่ระบุ,โทรศัพท์,00:01 – 06:00,สถานที่ส่วนบุคคล
ภาคใต้,นครศรีธรรมราช,เมืองนครศรีธรรมราช,ในเมือง,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้ถูกกระทำแจ้งด้วยตนเอง,ไม่ระบุ,โทรศัพท์,18:01 – 00:00,สถานที่ส่วนบุคคล
ภาคใต้,นครศรีธรรมราช,ทุ่งสง,ถ้ำใหญ่,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้รับทราบเหตุการณ์และนำมาแจ้งต่อ,ไม่ระบุ,ข่าว,00:01 – 06:00,สถานที่ส่วนบุคคล
ภาคใต้,นครศรีธรรมราช,พิปูน,กะทูน,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้รับทราบเหตุการณ์และนำมาแจ้งต่อ,ไม่ระบุ,โทรศัพท์,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคใต้,นครศรีธรรมราช,ทุ่งสง,ชะมาย,VCIS (Incident ถูกสร้างจากระบบ VCIS),หน่วยงาน,บ้านพักเด็กและครอบครัว,ไม่ระบุ,หนังสือราชการหรือหนังสือจากหน่วยงาน,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคใต้,นครศรีธรรมราช,สิชล,เปลี่ยน,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้ถูกกระทำแจ้งด้วยตนเอง,ไม่ระบุ,ข่าว,12:01 – 18:00,สถานที่ส่วนบุคคล
ภาคใต้,นครศรีธรรมราช,ท่าศาลา,ท่าขึ้น,VCIS (Incident ถูกสร้างจากระบบ VCIS),บุคคล,ผู้ถูกกระทำแจ้งด้วยตนเอง,ไม่ระบุ,"Electronic (เช่น ไลน์, email, social media)",12:01 – 18:00,สถานที่ส่วนบุคคล
