Regional,Province,District,Sub-District,Gender,Age,Age Range,Relation,Mariage Registration,Alcohol,Drug,Authoritative,Rage,Jealous,Divorce,Health Problem,Mental Problem,Gambling Addict,Economics Stress,Relation Type,Relation Type Group
ภาคเหนือ,เพชรบูรณ์,เมืองเพชรบูรณ์,นาป่า,ชาย,8.0,วัยเด็กตอนกลาง 7 - 12 ปี,โสด,ไม่ระบุ,ไม่,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,บุตร,บุตร/หลาน
ภาคเหนือ,เพชรบูรณ์,เมืองเพชรบูรณ์,นาป่า,ชาย,2.0,วัยเด็กเล็กแรกเกิด - 6 ปี,โสด,ไม่ระบุ,ไม่,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,บุตร,บุตร/หลาน
ภาคเหนือ,เพชรบูรณ์,ศรีเทพ,สระกรวด,หญิง,45.0,วัยกลางคน 36 - 59 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคเหนือ,เพชรบูรณ์,หล่มสัก,ปากดุก,หญิง,62.0,วัยสูงอายุ 60 ปีขึ้นไป,หม้าย (กรณีคู่สมรสเสียชีวิต),ไม่ระบุ,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,บุตร,บุตร/หลาน
ภาคเหนือ,เพชรบูรณ์,หล่มสัก,ปากช่อง,หญิง,8.0,วัยเด็กตอนกลาง 7 - 12 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,อื่นๆ ตาเลี้ยง,ผู้ปกครอง/เครือญาติ
ภาคเหนือ,เพชรบูรณ์,หล่มสัก,ปากช่อง,หญิง,4.0,วัยเด็กเล็กแรกเกิด - 6 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,อื่นๆ ตาเลี้ยง,ผู้ปกครอง/เครือญาติ
ภาคเหนือ,แพร่,ร้องกวาง,แม่ยางตาล,หญิง,57.0,วัยกลางคน 36 - 59 ปี,สมรส,จดทะเบียนสมรสแล้ว,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,ภรรยา",คู่สมรส/คู่รัก
ภาคเหนือ,แพร่,สูงเม่น,เวียงทอง,ชาย,61.0,วัยสูงอายุ 60 ปีขึ้นไป,หม้าย (กรณีคู่สมรสเสียชีวิต),ไม่ระบุ,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,บิดา,ผู้ปกครอง/เครือญาติ
ภาคเหนือ,แพร่,ร้องกวาง,แม่ยางร้อง,หญิง,61.0,วัยสูงอายุ 60 ปีขึ้นไป,สมรส,จดทะเบียนสมรสแล้ว,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,บุตร,บุตร/หลาน
ภาคเหนือ,แพร่,เมืองแพร่,ป่าแมต,หญิง,19.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,โสด,ไม่ระบุ,ใช่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,หลาน,บุตร/หลาน
ภาคเหนือ,แพร่,วังชิ้น,แม่เกิ๋ง,หญิง,39.0,วัยกลางคน 36 - 59 ปี,สมรส,จดทะเบียนสมรสแล้ว,ใช่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,พี่น้อง/ลูกพี่ลูกน้อง,บุตร/หลาน
ภาคเหนือ,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,หญิง,40.0,วัยกลางคน 36 - 59 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,ภรรยา",คู่สมรส/คู่รัก
ภาคเหนือ,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ปางหมู,ชาย,16.0,วัยรุ่น 13 - 18 ปี,โสด,ไม่ระบุ,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,บุตร,บุตร/หลาน
ภาคเหนือ,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,ชาย,36.0,วัยกลางคน 36 - 59 ปี,โสด,ไม่ระบุ,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,บุตร,บุตร/หลาน
ภาคเหนือ,แม่ฮ่องสอน,เมืองแม่ฮ่องสอน,ห้วยผา,หญิง,26.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ใช่,บุตร,บุตร/หลาน
ภาคใต้,กระบี่,อ่าวลึก,อ่าวลึกใต้,ชาย,5.0,วัยเด็กเล็กแรกเกิด - 6 ปี,โสด,ไม่ระบุ,ไม่,ใช่,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,พ่อเลี้ยง,พ่อเลี้ยง/แม่เลี้ยง
ภาคใต้,ชุมพร,สวี,ทุ่งระยะ,หญิง,49.0,วัยกลางคน 36 - 59 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคใต้,ชุมพร,ท่าแซะ,รับร่อ,หญิง,30.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ไม่,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคใต้,ชุมพร,สวี,ท่าหิน,หญิง,35.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,โสด,ไม่ระบุ,ไม่,ใช่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคใต้,ชุมพร,สวี,ด่านสวี,ชาย,11.0,วัยเด็กตอนกลาง 7 - 12 ปี,โสด,ไม่ระบุ,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,บิดา,ผู้ปกครอง/เครือญาติ
ภาคใต้,ชุมพร,สวี,วิสัยใต้,หญิง,16.0,วัยรุ่น 13 - 18 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ใช่,บิดา,ผู้ปกครอง/เครือญาติ
ภาคใต้,ชุมพร,สวี,นาสัก,หญิง,16.0,วัยรุ่น 13 - 18 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ย่า,ผู้ปกครอง/เครือญาติ
ภาคใต้,ชุมพร,สวี,สวี,หญิง,7.0,วัยเด็กตอนกลาง 7 - 12 ปี,โสด,ไม่ระบุ,ไม่,ใช่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,บิดา,ผู้ปกครอง/เครือญาติ
ภาคใต้,นครศรีธรรมราช,หัวไทร,ทรายขาว,หญิง,40.0,วัยกลางคน 36 - 59 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคใต้,นครศรีธรรมราช,เมืองนครศรีธรรมราช,โพธิ์เสด็จ,หญิง,68.0,วัยสูงอายุ 60 ปีขึ้นไป,สมรส,จดทะเบียนสมรสแล้ว,ไม่,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคใต้,นครศรีธรรมราช,ทุ่งสง,ชะมาย,หญิง,53.0,วัยกลางคน 36 - 59 ปี,สมรส,ยังไม่ได้จดทะเบียนสมรส,ไม่,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,ไม่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
ภาคใต้,นราธิวาส,ยี่งอ,ลุโบะบือซา,หญิง,11.0,วัยเด็กตอนกลาง 7 - 12 ปี,โสด,ไม่ระบุ,ไม่,ใช่,ไม่,ไม่,ไม่,ไม่,ใช่,ใช่,ไม่,ใช่,มารดา,ผู้ปกครอง/เครือญาติ
ภาคใต้,นราธิวาส,เมืองนราธิวาส,บางนาค,หญิง,11.0,วัยเด็กตอนกลาง 7 - 12 ปี,โสด,ไม่ระบุ,ไม่,ไม่,ไม่,ใช่,ไม่,ไม่,ใช่,ใช่,ไม่,ใช่,มารดา,ผู้ปกครอง/เครือญาติ
ภาคใต้,นราธิวาส,ศรีสาคร,ศรีบรรพต,หญิง,34.0,วัยผู้ใหญ่ตอนต้น 19 - 35 ปี,สมรส,ไม่ระบุ,ไม่,ใช่,ใช่,ไม่,ใช่,ไม่,ไม่,ใช่,ไม่,ใช่,"คู่ชีวิต,สามี",คู่สมรส/คู่รัก
